order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,churn,churn_str
9fe660037a9d47d9497e2b45f902d869,18d11dc3fad6c82dfcec94b649579acb,shipped,2017-11-02 15:28:41,2017-11-04 15:10:30,2017-11-07 21:13:05,,2017-11-24 00:00:00,5bb8a67ac07b79525183f566a4bd4af1,1,이탈
9a10d7c2100d6cd74a5e9074cc23518f,c4094934d8660b71c232b7c0ded1b6de,shipped,2018-01-12 14:15:43,2018-01-12 14:28:27,2018-01-16 14:22:17,,2018-01-31 00:00:00,6f7737a9626f947936936b1b5b44a2f9,0,재주문
65f87722388463aa7d02023c8f5b11ab,92c2c5b759c20b4d91edd17b0b8572c7,unavailable,2017-12-05 16:00:46,2017-12-07 15:54:29,,,2017-12-21 00:00:00,ad72e0a5e2fcd9b5a2893b5488813e62,0,재주문
a911878b89655a6ca2a33ed01e1c8d3d,19f1fc491b7b350f93bb538f0cd48912,canceled,2018-03-05 09:28:19,2018-03-05 09:48:20,,,2018-03-19 00:00:00,a7833d728ffd7f7c2b419b749aa04e28,0,재주문
158986977fa0c5043a8200b6b4563979,a1746e37af49aa5afd6b195baed286eb,shipped,2018-04-11 00:34:32,2018-04-11 00:50:44,2018-04-11 20:41:54,,2018-05-09 00:00:00,fffcc512b7dfecaffd80f13614af1d16,0,재주문
0c7561e19f14900c9c63487cc532f384,17c5a9997801ff12fa6faeaae9748630,shipped,2018-04-17 23:32:12,2018-04-17 23:51:37,2018-04-18 23:32:30,,2018-05-25 00:00:00,57dcd276abe018f38820b05470c100ea,0,재주문
0fe71fb21be89a6d57f98ae7c65d80cb,0c3e6bbb4d61582f912d3acb1adb8981,shipped,2018-03-20 10:06:38,2018-03-21 10:10:25,2018-03-22 20:52:42,,2018-04-24 00:00:00,29e75e47742d649bc32e8f00133314d9,0,재주문
cb3d8a1cca3468a5e99f78eaf49bce40,4481945a0554d214e5a43452060d68a9,canceled,2018-07-14 00:52:45,2018-07-14 01:05:10,,,2018-07-26 00:00:00,f53d78cb2bef71faba48e1e1b0316871,0,재주문
671ac88df4b1b29a8c7a049140189bcd,46c370da1eb308908760b4b8e7a34675,canceled,2018-06-20 20:54:17,2018-06-20 21:18:18,,,2018-07-05 00:00:00,56f79e7fa10370a6acc1f70e805b6cc6,0,재주문
0cc217cdcf3d4c3aec8a027679e21f89,cee2b2ed35e8bd1166ed5a4f0e45ddab,shipped,2018-06-13 21:57:43,2018-06-13 22:19:21,2018-06-14 14:13:00,,2018-07-03 00:00:00,3e4247d5dd8263bc06d82dd727b51dc3,0,재주문
b45e88e636c88f0aa9ba543bf538fa1d,236f7b080d8547793a424de49f9589a0,shipped,2017-05-12 13:06:00,2017-05-16 03:31:03,2017-05-17 11:07:37,,2017-06-06 00:00:00,e764320fcdd6abaf4e20e88f024610f5,1,이탈
ea55dd40acfb6206bdf910b5e903ff77,b2e560f4f7541aebd3720c41ea3b2544,unavailable,2018-01-06 01:06:13,2018-01-06 01:16:29,,,2018-01-24 00:00:00,de34b16117594161a6a89c50b289d35a,0,재주문
d430c6c36d198f044555a51a5cbd4e68,5351c1e4ae199735063d6406cbd4b4f4,shipped,2017-07-30 16:45:22,2017-07-30 17:03:22,2017-07-31 19:42:24,,2017-08-30 00:00:00,94c0771ebaeaa71de6392e2f1e6e4328,1,이탈
2f5124f516a7f5e4095ef4325d67c511,2d2259e2fbd96d9aae631389a1d22cf6,unavailable,2017-12-19 20:36:22,2017-12-21 02:12:11,,,2018-01-16 00:00:00,683cda1913456fb0cca302892b37a052,0,재주문
c12a72f72509bcc1317ee119c5ade35b,fba9df63f86cae646f8d1a1f8c6bb85c,unavailable,2017-11-28 12:03:07,2017-11-28 12:14:48,,,2017-12-19 00:00:00,1f875cf1c019a2c1c29d14fa0602d793,1,이탈
295f0c892077fab482adb25cfc37aa79,f89b57f80359481e71b0cd3001268136,unavailable,2017-07-06 13:31:05,2017-07-08 00:15:34,,,2017-08-07 00:00:00,d04b8fd0acfc725ef9186b1e3d121cf0,1,이탈
c8de7faa920cdcbe41252449a3fd36c0,8f5777a90b7294397d8f7c2c8e95157a,unavailable,2017-07-06 16:18:36,2017-07-06 16:30:28,,,2017-07-19 00:00:00,dfb89f9eb8bb1467b559e889a423a152,1,이탈
aed488062a3d349252ffe2961e214551,4479ae32bee6820fdc3d2129c2fb5d10,canceled,2017-10-16 09:09:13,,,,2017-11-08 00:00:00,2aeacfcc6007cee63c9c430b67662796,1,이탈
9562a9640c9bea4e43a21cac378d8781,5b826d45bac1f4475b031f62e649668c,shipped,2017-05-06 19:58:48,2017-05-06 20:10:15,2017-05-10 13:03:24,,2017-05-31 00:00:00,cd89e1b4b06880d8ea145f4b3da8e4a5,1,이탈
dc103edeb857e3480e63f64cd8f7411b,6fc625da2b7ec57da6deb70a50cf50bc,processing,2017-09-23 11:23:43,2017-09-23 11:35:23,,,2017-10-24 00:00:00,863f33ad6779954e7c3610131753e846,1,이탈
3908d6bd42f21f56dd7cabf2797b5b0d,f5fdd55b3554912a678918dac3f16dc5,shipped,2018-07-22 23:45:00,2018-07-23 12:31:35,2018-07-24 11:02:00,,2018-08-09 00:00:00,36cd1438569a7617fba172c014dc48dd,0,재주문
0cb3c0cb279f04b99a10ac141fa8586f,dc89e323825a3ce463ee55c80e2288bb,unavailable,2017-03-06 13:20:19,2017-03-06 13:30:17,,,2017-03-27 00:00:00,feb643dc81ca576d83810f147e0e089c,1,이탈
e372925efa5e2bebc75122fe5ecf11ab,6ef9293859bc2196ec83b03fc2d54249,shipped,2017-11-15 14:05:12,2017-11-15 14:15:54,2017-11-17 21:16:55,,2017-11-30 00:00:00,75dcb0d962fe29f930d6a38e1d0a0b2a,1,이탈
0c79ffcb0fed5ff297c2a68be02f4f8c,1cb3b337875d7beaec095a3d988fd216,shipped,2018-07-19 08:22:46,2018-07-19 08:45:11,2018-07-30 13:42:00,,2018-08-14 00:00:00,4a338466140e0d0a7bd02da80d904f0f,0,재주문
4b8e7900278770ffef6b0da3d58dff9a,61c764d372cce2bd1346153a1ddef9d7,canceled,2018-08-13 12:56:01,2018-08-13 13:05:18,,,2018-08-28 00:00:00,7c27d6df62d60292efe98c3b42d00ec0,0,재주문
b1c978cd633caac1ce86e36b61e8aeb3,a0b4c2bc4ad1865c4943b8bdbee449af,shipped,2018-08-15 18:48:07,2018-08-15 18:55:15,2018-08-16 12:16:00,,2018-09-06 00:00:00,dc34bc2c2df6e185a1c967437f3b68b3,0,재주문
e74059734326eb12073dc5cd441fccb6,80ab4585890fb5396fa66cb58066447d,shipped,2018-06-14 09:34:08,2018-06-14 09:58:15,2018-06-14 14:26:00,,2018-07-13 00:00:00,489811a1e379cc8a07939cfcdc43ba4b,0,재주문
9bd5312d12f48b04a460f702baff3d8c,4d145fd1d3245cbb3697dd41b4bcf19b,canceled,2016-10-06 20:43:30,,,,2016-11-16 00:00:00,fa57a93088b5154400f24bee58fdf772,1,이탈
3579ad4440247fd01709d8583ae2c137,0c2350ac90a7c2d4a6f04bf7fa330125,shipped,2017-11-30 10:31:05,2017-11-30 11:02:21,2017-12-04 21:22:06,,2017-12-26 00:00:00,c11b245955c65400b8302d44954906ed,1,이탈
1cee73866d7513dbc499639d14020ce4,af6b5c7327d3dc4e1c212fa747706713,canceled,2017-07-24 12:52:27,2017-07-24 13:05:20,,,2017-08-14 00:00:00,af8fb50b5c5da2eb745f47e2dc93c0e1,1,이탈
6a5743b4fba3fe11bd82fb9a759f703d,5b50a17129a0fbaa9501a3ff84bca338,canceled,2017-10-05 11:39:07,2017-10-06 02:07:18,,,2017-11-07 00:00:00,c625bccb0f1705abe12c83449b934bad,1,이탈
a190e742e89ce74773221a6d4cba6f10,bfdd83e144a491776d882b2743b93704,canceled,2017-03-25 05:12:19,2017-03-25 06:25:10,,,2017-05-05 00:00:00,75313f5c563454af28ad2467c0cc47b9,1,이탈
d9bde3a634ec04252eceffc6bef25ee0,b08f0b7d2087f0649c16b1215d467d81,unavailable,2017-02-16 17:46:10,2017-02-16 18:03:27,,,2017-03-21 00:00:00,bd0e071c4b6cf2a2e8a386923dce973e,1,이탈
8a027244dea2edca1449d9150e74eb45,44a0d7ad2e2ae7517322fcfb0f51ae48,shipped,2017-01-31 17:57:18,2017-01-31 18:05:26,2017-02-06 08:59:04,,2017-03-07 00:00:00,5c82413b70d65c90e4f9e465c303fc82,1,이탈
3c3ca08854ca922fe8e9cedfd6841c8a,88c36fbd3df96094f90f0315e1d2dd90,unavailable,2016-10-08 12:13:38,2016-10-08 13:21:35,,,2016-11-30 00:00:00,e629cd3ff381ad0a234016fa7dd76f46,1,이탈
79617f3124fcf7a760316d99421bd30f,20c75fffe6b40dbb0972b96951be2c4a,processing,2018-01-11 11:45:10,2018-01-13 04:55:06,,,2018-02-06 00:00:00,743c1d6d376c4b17b364149592f739d7,0,재주문
7b9993b735d04c56ac0c688400deb500,404a808ea732a8bb8c4552e6b2397375,shipped,2018-08-12 14:15:40,2018-08-12 14:25:08,2018-08-14 16:53:00,,2018-08-29 00:00:00,2934eddaa1eb7e92a038176dec91e73f,0,재주문
10a045cdf6a5650c21e9cfeb60384c16,a4b417188addbc05b26b72d5e44837a1,canceled,2018-10-17 17:30:18,,,,2018-10-30 00:00:00,87ab9fec999db8bd5774917de3cdf01c,0,재주문
b541ddf0b037dc357b232eac15bca4a7,a9747726d8eee30a4508fa88cd8a20a4,processing,2017-11-08 19:49:12,2017-11-08 20:30:58,,,2017-12-08 00:00:00,3ef631133c6cd69283463c9d2302ecc5,1,이탈
3fffdbcdd7ed6b3acdb0bdbc5c96df52,56993e1faa560e969e0ba199573545f6,canceled,2017-10-29 16:25:52,2017-10-30 16:31:24,,,2017-11-28 00:00:00,a01bba36c189d1da1a4ad875bf587a35,1,이탈
a4f71a0d584883f990018a219bb7dfb4,ef21c78da6a79f7c34a9e2ca1c0ae880,unavailable,2017-11-03 18:44:49,2017-11-04 06:10:24,,,2017-11-29 00:00:00,4f4cfd4238efefcaf3e6905ac8bb9e76,1,이탈
5d897972f7c8ca3878faa6d297a0173e,8696813c751f4e6bf28e6330e4b00104,shipped,2017-05-13 15:44:13,2017-05-14 15:50:15,2017-05-15 15:30:14,,2017-06-13 00:00:00,8cb4a8458ba800f78e1c69126332542e,1,이탈
9203da3a0188ae9cca20e56ccbb1bb93,f1a65c10185708a874f5f02d1153e003,shipped,2018-05-02 20:25:15,2018-05-03 20:31:09,2018-05-04 12:31:00,,2018-06-05 00:00:00,6a175b1576231d08128660bca2b7ecb6,0,재주문
19bf02099b31db3f2f5d1bfb4fbf49c4,ad3aae554288c46c86360f95b3dc79aa,unavailable,2017-11-02 14:44:50,2017-11-02 15:05:46,,,2017-11-16 00:00:00,449865938212a6f6974766a5011247a8,1,이탈
e0a6d364e678462da40d8eb5d9e9b219,122001ba154051a8901c494d8a33b10d,shipped,2017-06-02 21:52:47,2017-06-02 22:05:11,2017-06-05 15:13:23,,2017-06-16 00:00:00,a8299d036db2e7c2ad0b683859a41b52,1,이탈
c186f4babae2b9ffa3ecc0176980acdf,e052a735fc6427b480edfe564268e3e6,unavailable,2017-05-30 20:29:08,2017-05-30 20:35:33,,,2017-06-22 00:00:00,8fac120637b2d22be0d6b83111d7c352,1,이탈
dadb8dd1ec0c5e2a6e53a6e4121d7938,0ab6ad4341f96228118680e0b3ef1848,shipped,2017-05-10 15:42:18,2017-05-11 06:35:28,2017-05-16 08:54:07,,2017-06-01 00:00:00,ca042e1c4a76949e979abfb74159e9ab,1,이탈
f2e5669825f172e1d2dfa79abba36ff5,ff7505a145a2f4880c36a4274005840a,processing,2018-04-15 10:40:05,2018-04-17 18:11:22,,,2018-05-10 00:00:00,a77d6abe43884b4686d97faf8d8a866b,0,재주문
8bc9548dbe844e1bf48ac197c5609045,d4dc57fd18dfe3e30be4d066d873d388,processing,2018-07-23 18:03:03,2018-07-24 10:32:19,,,2018-08-13 00:00:00,58d07c7e7f8a64cc18b9da5aacf2acbe,0,재주문
113a6eed8d2bb5da04399d939b38659a,9a16170772dda32307c89603f96868df,processing,2017-12-17 01:25:39,2017-12-17 01:33:26,,,2018-01-18 00:00:00,58af7b0b72f45b97b9b9ee96dc1b700d,0,재주문
9c83e5ae8ff2b5cad999c3dc6129a888,b16ed08790d757ebcbc3533101fb1ace,canceled,2018-03-03 09:44:30,2018-03-03 10:20:20,2018-03-05 19:19:03,,2018-03-15 00:00:00,ea8a37a119980ee4681e28145b39bb3b,0,재주문
fddbd183387b5c9bcbafbd0fe965301f,bade46d49478a63c01dca6a9ae49dfa9,unavailable,2017-09-23 10:25:00,2017-09-26 03:24:31,,,2017-10-18 00:00:00,ab1284d4947ed16ddcc55a7f06f13c63,1,이탈
6fff8d853d0647fc94776d0cfac0dc79,76ff8620a5c98e0bb71ebd0b2ab97af7,processing,2017-11-06 22:21:20,2017-11-07 07:30:43,,,2017-12-04 00:00:00,b1fd7f78dc2341d5bede5ecf7dc953cc,1,이탈
016706d732e79b49035275c048edb2c4,d92a41fae88c9a36d012a5fa35c51b09,unavailable,2017-10-13 09:15:09,2017-10-13 09:28:16,,,2017-11-06 00:00:00,fd474aed92422913da009596a532f7fc,1,이탈
54a8822ca8bfc9d79e1154a2e20221e0,b2bc30625c47b506516778f17725b728,canceled,2017-11-26 20:08:06,2017-11-28 02:58:21,,,2017-12-14 00:00:00,a12bfc37b277388091fcf84e83f77770,1,이탈
6cf51ab464bdd9f7b282f5fe72391383,6b8d0ddc6f0be6c4895f69fae60edf2f,canceled,2018-02-27 22:43:39,2018-02-27 22:55:52,2018-02-28 20:07:53,,2018-03-13 00:00:00,eea6e74f086071ad4d5578a5e34c77b5,0,재주문
a402af38a74c44926247db438245d95c,3ba47b09546c2da91ef141efce2d5888,canceled,2018-01-30 22:12:10,2018-01-30 22:34:14,,,2018-03-06 00:00:00,b8c37ee810b38c416022e1c9f51e740c,0,재주문
ef13a698cf88c9e17ccca0261e0b9e7a,a6949eb2d9805fbab7e6d40f90368095,shipped,2018-08-13 15:53:04,2018-08-13 16:05:25,2018-08-16 15:18:00,,2018-08-30 00:00:00,5c322fba2f17b7a044345f2e45d2f6ab,0,재주문
0cb763300f5679bee73a0b0fdfe0a2d2,f3fb421cdedc2519a5d2f5c75f2cb843,canceled,2018-08-10 18:54:48,,,,2018-09-04 00:00:00,44b7b02e8a7f63ec7b93b0d2dda64825,0,재주문
c525575fe2d507f74a5908acaecfff1e,07774ce6b7092f1f8fb6ef7f1e1f3830,shipped,2018-01-17 08:55:50,2018-01-18 02:13:13,2018-01-24 19:19:01,,2018-02-16 00:00:00,0167a6f5d58d5632b42c44e7f66f2abf,0,재주문
897073b6ffbe4399197dae539e926b1a,c1fd04a0bf5c757e19ee43edac2ab9c4,shipped,2018-04-25 13:21:29,2018-04-25 13:31:48,2018-04-30 17:25:00,,2018-05-14 00:00:00,a32d915991c6ffe6af795c63414bc933,0,재주문
200adc2205bc2cf8f4cdfc575012b2d0,431cbd59164ac8a5df0a9e257f3b3c96,shipped,2017-03-09 22:12:24,2017-03-09 22:12:24,2017-03-14 12:18:17,,2017-04-17 00:00:00,37081b8161531c35a3fa8bc15bbe38c3,1,이탈
23b4d2d1a00f2773d2a15d8068b21ff2,53e96590c4711bbae7412fa6e2118a07,shipped,2017-10-19 14:32:39,2017-10-19 14:49:19,2017-10-19 20:53:53,,2017-10-31 00:00:00,5cc13c3e728a97378afed206b86ec124,1,이탈
1975f98764fb254b8a154163c7cd012f,bd3cc0839577a877bb6bf7a10dbd08dc,processing,2018-03-23 17:02:33,2018-03-23 17:15:25,,,2018-04-11 00:00:00,799ed9d9a1712679681fb6bb70a8b638,0,재주문
2f6492ebb2badd06db511b63ae7d7f55,0ffc8e8c374a394b0715d65963d641f1,canceled,2018-01-20 14:59:28,2018-01-20 15:22:02,2018-01-22 17:09:37,,2018-02-20 00:00:00,c2381f1b95054dc25eb7e2da7c50fa52,0,재주문
4a6f0e75398881152007f6ab2d3f5159,2e457d0dfc95e440c3d8f70b5bb705d6,canceled,2018-06-10 09:04:06,2018-06-10 10:30:32,,,2018-07-03 00:00:00,ea055175806fa3e57abaf486ef8b3ccd,0,재주문
10f79c7ff9fb9b8ce494bd5f0357aa8f,4eeee7739fc9c5ba4bc099b42d176ab5,shipped,2018-03-18 10:44:02,2018-03-19 11:31:46,2018-03-21 18:51:44,,2018-04-24 00:00:00,21f21d6d07677946b98a74b3963b5773,0,재주문
ebf5000bc2e96a884fd7536b9d28100b,024c5e8dc02a1cd8856a7f257bd98844,processing,2017-04-15 13:21:33,2017-04-18 03:55:55,,,2017-05-12 00:00:00,de25b230e97531bd3c3890ed4f01a607,1,이탈
65fdcb432cb9cfa970e3a3817b39040d,bb8cc73ebebcd23c9f69c52637229c53,canceled,2018-08-29 08:44:38,,,,2018-09-13 00:00:00,ef0103e9602d12594d19c2b666219bc1,0,재주문
63f1ad378cef16f74bb7480a3a01e3b4,4d29ad32fd31342f84b2973da2ee9cc6,shipped,2017-12-11 14:48:49,2017-12-11 15:10:40,2017-12-15 14:17:59,,2018-01-08 00:00:00,b3db27683c99173bcca6387fd92629e8,0,재주문
b44b36e6b69be34f58753d3b56d24001,a6c9cacb399083fbf6497249c9d3a140,canceled,2018-08-08 14:27:00,,,,2018-08-21 00:00:00,52ca43132ea5c0f2805b1537bb841857,0,재주문
60f68300b4ddad4f93eed399661f2ab4,d2f1074c804f3fc7596085d3517fb032,shipped,2018-05-02 21:11:39,2018-05-02 21:35:24,2018-05-03 11:37:00,,2018-05-28 00:00:00,ba2722cd7f39031c39f115c3658b6c57,0,재주문
2e5dc86c8c4aa663549caf5e31de840d,6225eed02b7d1a110b6e5b5dd4c8bd31,processing,2017-02-03 00:04:49,2017-04-04 10:56:48,,,2017-03-31 00:00:00,850598426d7c772afaa245182a362958,1,이탈
54282e97f61c23b78330c15b154c867d,4b7decb9b58e2569548b8b4c8e20e8d7,shipped,2018-09-03 09:06:57,2018-09-03 17:40:06,2018-09-04 15:25:00,,2018-09-06 00:00:00,ff22e30958c13ffe219db7d711e8f564,0,재주문
317fa0bbb4e4778148c67db78acaff49,a6aa8b8c736d70055ab404479f39f528,shipped,2018-07-19 00:44:46,2018-07-19 00:55:24,2018-07-19 11:35:00,,2018-08-02 00:00:00,e9e9aa9ebf0957826090f74c9f5fd4e4,0,재주문
4cccc0d35e7c7a0dc766ad3c4043e33e,75295919398404a05b83a05a22506b41,unavailable,2018-08-10 09:32:32,2018-08-10 10:50:21,,,2018-08-15 00:00:00,9343f3f5b50a126c8ca3d34b83d69197,0,재주문
19dec7b3d6fb0a5d9407f7274da21398,5482e393d424f7c7a91385e62ff29fdd,canceled,2017-04-17 18:22:04,2017-04-19 10:25:13,,,2017-05-23 00:00:00,9b5427f064283ebd4f23ee679e223555,1,이탈
123e27a1a4d0b2481d8618ac3dff7d4e,1fe4c3902c5bd6510a869b3d4fd3843b,canceled,2016-10-08 12:44:32,2016-10-18 15:19:08,,,2016-11-18 00:00:00,123ecbb4fb560cff85dd1072dd0a613d,1,이탈
908c80ba9160e9d87007015b15aada39,64c41bb59704243384caefdb488fedd3,shipped,2017-10-23 19:56:28,2017-10-23 20:14:16,2017-10-24 20:36:26,,2017-11-13 00:00:00,26ca20ff263502c115769540069e351f,1,이탈
3e8b14802154e650128119d2b60c045d,9dc59c8521403213441fc4a6b5044d20,shipped,2017-08-14 10:51:24,2017-08-14 11:05:21,2017-08-14 20:22:55,,2017-08-25 00:00:00,2c527e7b061f27a76017d438488fc10c,1,이탈
7fa41d59cc693e0ed84f2668b7ebe4d7,7cdd54eb1841f58ded0defbadb8820f6,canceled,2017-07-13 18:10:28,2017-07-13 18:25:09,,,2017-08-10 00:00:00,d72d3b392c222cc331014fea0c24c1e3,1,이탈
c8ccac7f59cb2c602959eb4586aa9b15,dbd46952d895ea4b8aecd9bafd411def,shipped,2017-12-18 16:19:00,2017-12-20 07:18:30,2017-12-21 00:14:58,,2018-01-12 00:00:00,ebfe9b42d73c997a677f615bf7116f18,0,재주문
b5628337dad9ae1f38266f0e22fdae4a,5092c34f9cd47ca0d9113d39cc513940,shipped,2018-04-10 22:02:11,2018-04-10 22:11:12,2018-04-12 20:22:39,,2018-05-09 00:00:00,c2c9cc435d2b82bf64a04cf3dc5a0a12,0,재주문
f9f19aa140c738c064cb3cb17040a30d,6d945e9e51360c1302f74078612a5baf,shipped,2018-03-08 16:11:08,2018-03-08 16:56:13,2018-03-13 19:29:33,,2018-04-12 00:00:00,5bab840329da6c9d509aa1dd14e69c18,0,재주문
54bb06e1ca86bd99ee2a8d6288bf4ede,98bfbf477ed9f40a0264f5e527a446be,unavailable,2016-10-06 13:38:39,2016-10-06 14:22:19,,,2016-12-12 00:00:00,8aa802da0f525a68e7fae5e67929ebdd,1,이탈
c052b5075e9fd0d83a3d2b183e6e0df1,b1b879ab67e07126ab6615c9df85ca21,canceled,2017-05-13 20:06:13,2017-05-13 20:22:40,,,2017-05-29 00:00:00,a92e7739404584bb3dab2a0cfb386117,1,이탈
8afe93422f74d4eb5b74349a643d94e3,655db910cac0a44e6528240243b2f5cf,shipped,2018-02-23 18:57:41,2018-02-24 13:55:28,2018-02-27 17:57:02,,2018-03-16 00:00:00,7b90167df4a4ce83f528b214f8c86676,0,재주문
991dc90330a54fbf3461dec5bf8226ec,0e25b9588076baf393cba1ce1a47567e,canceled,2018-08-06 23:03:09,2018-08-06 23:15:19,,,2018-08-16 00:00:00,23d4170a35eee4611945183a4ae92a50,0,재주문
eb79d602c28b8782807ca17e4ba806cc,ae593797c45538bba5eb62f67740a1cf,canceled,2017-10-24 20:14:53,2017-10-25 02:26:16,,,2017-11-06 00:00:00,2c45e448cbfc3b0c4746ff9c8b2ad93f,1,이탈
8e1e331cb2701fc82849ab614e8ff240,60fec73af0d1a1591b8e5b15341d72c7,unavailable,2017-05-27 09:56:24,2017-05-30 04:25:08,,,2017-07-03 00:00:00,655d84c19059376150562e413e239e60,1,이탈
dadc23575c27fa7a66ce0310807865ba,a38b8d3c68acd8a16eac71cd0bcc2369,unavailable,2018-05-08 15:05:15,2018-05-08 15:15:26,,,2018-06-04 00:00:00,59405cf7b0df0390bffe556bdf8f48ff,0,재주문
f145ac5697118e7722ffbf89c0e66331,2fa3f0808b4fc4e1464bfb5bd2229300,shipped,2017-12-07 22:03:26,2017-12-09 14:56:25,2017-12-12 20:34:36,,2018-01-04 00:00:00,c582f7d8bdd468701cb419b374e819de,0,재주문
162b2345ef3cc0551c0a32058840a2ec,d08c285eb2ad222ad414f308573afa2f,canceled,2018-07-21 17:59:37,2018-07-21 18:10:10,,,2018-08-06 00:00:00,84ffccc982f51cfd250f56d09d870cd1,0,재주문
618ab5fa2138dcabd9046d13f1294fb9,816d4cd64d43fd04e499508c50e2ed9a,canceled,2018-07-23 09:52:09,2018-07-24 11:32:39,,,2018-07-31 00:00:00,8578601ec5393996f22afb3f787b89af,0,재주문
e0b5327e615585edf5ac1051a466172d,c39a8bfecb3528240e368385de24ebaf,shipped,2018-03-14 10:38:52,2018-03-14 10:50:51,2018-03-14 23:37:25,,2018-04-04 00:00:00,c27a30338b5d9d59399825f77e7dcc61,0,재주문
e9b878264e94e17134221e4e9afd378b,47062495a6dd8f01a38c445282e7a30a,unavailable,2018-03-09 10:42:40,2018-03-12 13:08:02,,,2018-03-21 00:00:00,29ae9e23943929ef3f3951a883462955,0,재주문
f0685863a01cc11a10508d43e2131155,68cbc07269ced29d178eead440258d5d,canceled,2017-05-27 15:33:04,2017-05-27 15:45:12,,,2017-06-21 00:00:00,c02762c9e1076e6d025b47c712cece2f,1,이탈
83b0d41b8098a854e66c33ac7d1e8dcf,2be913efdd5e87b86e959381ef909b74,shipped,2017-05-29 17:20:24,2017-05-29 17:30:20,2017-06-09 14:02:44,,2017-06-29 00:00:00,965dbf9eabd957a0a48e5b4b1b32c6b7,1,이탈
7e6bd960caf2346257183fd4b6079a65,2ca5e9f17a80f9515da7fa967af7444e,unavailable,2018-01-28 16:38:33,2018-01-28 16:50:06,,,2018-02-14 00:00:00,27b9608fe3d9168e9d7d6c114c43c4ee,0,재주문
01cb6d702e5233235f4125309d184bf4,cf52d3f2132b17f52fdf4b40c135163e,unavailable,2017-01-31 17:48:07,2017-02-01 02:45:37,,,2017-03-10 00:00:00,859801343e938e403027c0668f64f037,1,이탈
64a8b3b4c19751b51d211deb32fdc67b,f28fb14c9045cd9dca3f92e65691bb8d,canceled,2018-05-16 08:53:35,2018-05-18 05:16:27,,,2018-05-28 00:00:00,998d57630e5148e707ef78e5bfffef87,0,재주문
f13d94766ba74161d06ddd6d90050ce3,e4fcb0ddd691075c50298854a361c363,shipped,2018-08-04 18:44:12,2018-08-04 19:04:14,2018-08-06 11:51:00,,2018-08-10 00:00:00,ce44949f516f2da1050e29618cee082b,0,재주문
eb0393138e2e8b7164947608489f069e,63ed9bdb2f48c68e2449033b2f9a1f9d,canceled,2017-10-07 17:31:53,2017-10-07 17:49:22,,,2017-11-07 00:00:00,d64a3eac03a503f95c6eb250f12ab58c,1,이탈
d3f0a3be5f46559c2cdae8e04d7e313d,f5750e6fdff6e49842f8bf4f152d193b,shipped,2018-07-19 00:02:29,2018-07-19 00:15:22,2018-07-20 13:57:00,,2018-08-13 00:00:00,87874d7c84a3575afe715d206dd0a49e,0,재주문
7c926685c8c9410446902c46d3929d08,24d1673dcb9ad3352b01a11f197334ab,shipped,2018-08-03 10:47:38,2018-08-04 10:45:15,2018-08-07 14:22:00,,2018-08-27 00:00:00,5aadf276014508c111699eade2d710d6,0,재주문
d2da7d77b85e86faeb4bcdcf929f27fb,5153e460d7b2eea2a10a0cf8329dff57,unavailable,2018-05-02 16:43:59,2018-05-04 03:51:54,,,2018-05-24 00:00:00,86eaaf41a86108eb85a230dde95caf9a,0,재주문
088683f795a3d30bfd61152c4fabdfb2,58d89fd1f863819ff9b040734f7bd7c6,shipped,2017-07-13 10:02:47,2017-07-14 02:25:54,2017-07-20 20:02:58,,2017-08-14 00:00:00,748d25636bb96e15d9919877f9b9095d,1,이탈
5933483834803a0e8e9fcd26cdb3774d,30159428cd8098929d2d39e5e357fcc5,shipped,2017-01-23 22:40:22,2017-01-23 22:50:09,2017-02-10 09:33:52,,2017-02-28 00:00:00,a696ba5db33cf4835a04dd5965a86781,1,이탈
65959cbdb267c29a5cb0021a367df75c,80a988b23ea488add6a8c187cca076db,unavailable,2017-02-24 18:05:34,2017-02-24 18:15:18,,,2017-03-21 00:00:00,974693b4a023988446e32a627d49a29a,1,이탈
48a310c40917683b0b399849b50cb76f,5b54155ba8103b1bb1e157edc0d85fe7,shipped,2017-02-24 13:50:32,2017-02-25 02:22:39,2017-03-01 04:37:47,,2017-03-31 00:00:00,12b5c7a4537f86e5e1490e32ff9a3ded,1,이탈
f76d5b8ea5928ea9b289b5f485e4846a,8a770dcc0e2b3c409df0707de0894e36,canceled,2018-05-15 13:17:14,2018-05-17 03:34:46,,,2018-06-01 00:00:00,96f9204de777192f8feb7776d3cd09b4,0,재주문
be3b8d058b8100d8a2539ce0b2c6ec0b,2cb9cd4d83c7018f46ff002953f95901,canceled,2017-07-20 14:32:34,2017-07-20 14:45:19,,,2017-08-11 00:00:00,60a22f2188cd2b544c45f103d0e00539,1,이탈
92a195ed387f8e7f9151eae7a7ec13f0,2d0bbea838dedd5022a15742a420cb8b,unavailable,2018-05-17 11:29:01,2018-05-17 21:31:55,,,2018-06-04 00:00:00,9715409683c70e8f797d93a0b337ae00,0,재주문
